"seed","id","X","Z","A1","Y1","A2","Y2","Time1","Time2"
681921.286773644,1,-1.64719137605781,1,1,-1.27550804685361,0,4.53302693294007,0,0
681921.286773644,2,1.02054947168889,0,1,-1.17946138463006,1,5.10626492258463,0,0
681921.286773644,3,0.615843561460043,1,1,-0.0541978199735201,0,5.07820030005913,0,0
681921.286773644,4,-0.817951876015137,0,1,-3.25938964285456,0,-4.1918596308874,0,0
681921.286773644,5,-2.5027120865289,1,0,-0.880066584290556,0,5.04932442382123,0,0
681921.286773644,6,0.350487872087281,1,0,1.73658539792926,1,0.728417299403578,0,0
681921.286773644,7,0.70735200699986,0,0,-1.30235872327736,0,2.41363522474271,0,0
681921.286773644,8,0.419198609057284,0,1,0.0169999577611443,0,3.56976413587794,0,0
681921.286773644,9,2.00924332299186,0,1,-0.649386754655928,1,3.74789791210314,0,0
681921.286773644,10,1.13462261026585,0,0,0.125720573775438,1,1.71723563722986,0,0
681921.286773644,11,1.24069084405358,0,0,1.02861726502334,1,4.07180237495209,0,0
681921.286773644,12,-0.251225332786257,0,1,-3.60914892933499,0,-6.85365999056988,0,0
681921.286773644,13,-0.634828516792931,1,0,0.911897117574584,0,3.77239576112309,0,0
681921.286773644,14,0.0333671230241459,1,0,-1.55578323026623,0,2.16799849261346,0,0
681921.286773644,15,-1.51134474369321,0,1,-1.15542593617938,0,3.12570404732324,0,0
681921.286773644,16,0.914022957310999,1,1,-0.199560615770756,1,5.82556700483487,0,0
681921.286773644,17,-0.1513610382521,1,1,0.945471891564259,0,2.01613571233464,0,0
681921.286773644,18,0.0646191012253058,0,1,-0.77605512116181,1,3.735909770563,0,0
681921.286773644,19,0.760751771895771,1,1,-0.442478698517891,1,7.01780856351726,0,0
681921.286773644,20,0.309442313613682,0,1,-2.17002451512266,0,0.505311869633082,0,0
681921.286773644,21,0.0539434677627516,0,0,1.7787276056084,0,-0.64111462889729,0,0
681921.286773644,22,-0.117519378947641,1,0,0.145806400200754,0,3.72155797156761,0,0
681921.286773644,23,0.838241449887968,0,1,-0.215967719349096,0,1.55960314918991,0,0
681921.286773644,24,-0.103745070460841,1,0,0.0333689501316005,0,3.05890496362311,0,0
681921.286773644,25,0.458324232809134,1,1,0.479429201026773,1,4.59049134616851,0,0
681921.286773644,26,0.37533810415946,1,1,-0.624139973649747,1,5.29538970136943,0,0
681921.286773644,27,-0.686905520234351,0,1,-1.33381715460724,1,4.34745861336197,0,0
681921.286773644,28,-0.288623033177621,0,0,-0.0884214035535619,0,3.79586878951234,0,0
681921.286773644,29,1.03752270785869,1,1,-0.447981040444654,1,6.80053689716915,0,0
681921.286773644,30,1.8060651937768,0,1,0.362546774258522,1,2.13884623186329,0,0
681921.286773644,31,-1.50313162810629,1,1,-2.32586341517138,1,3.53051852468745,0,0
681921.286773644,32,-0.404099914319046,1,0,-0.149652372653899,0,4.65806059608935,0,0
681921.286773644,33,-2.22141899598388,1,1,-1.06565307653872,1,5.95092399655754,0,0
681921.286773644,34,0.0155951246528268,1,0,0.441520270569085,1,5.16614403673775,0,0
681921.286773644,35,0.202096703971396,0,0,0.0589849360691144,0,3.94014708370473,0,0
681921.286773644,36,-0.649889871308852,0,0,-0.136050054652288,0,3.64753854864355,0,0
681921.286773644,37,-0.00668170583321643,0,0,0.462663227279497,1,3.65735465322085,0,0
681921.286773644,38,-0.164447129224903,0,1,-1.03027286682878,0,1.02515591953048,0,0
681921.286773644,39,0.95413885646556,1,0,1.93828728651753,0,-0.381133261133189,0,0
681921.286773644,40,0.229948859282044,0,1,-0.328434854595983,1,5.74943129121866,0,0
681921.286773644,41,-1.91148771268297,0,1,-0.947521463466385,0,3.61874902904733,0,0
681921.286773644,42,-2.4998285533212,0,1,-3.26443379605826,0,-4.10175364464214,0,0
681921.286773644,43,-1.89317175687464,1,1,-2.59845752598409,1,2.92697404914644,0,0
681921.286773644,44,0.642488421041627,0,1,2.20495380040363,1,-2.57236367727683,0,0
681921.286773644,45,-0.0111889769453928,0,1,-0.460422193815308,1,4.84044198138704,0,0
681921.286773644,46,1.16591511227069,0,0,1.14263302294718,0,2.0376458015512,0,0
681921.286773644,47,-0.380035682905665,0,1,-0.274914894454925,1,3.69254480359772,0,0
681921.286773644,48,-1.76492874906039,0,1,-3.03535027219251,1,-2.77348393305067,0,0
681921.286773644,49,-0.486489670463124,0,1,-0.435493627174389,1,5.23146673668198,0,0
681921.286773644,50,-0.427856085580206,1,1,0.346010026233045,1,7.80440348168635,0,0
681921.286773644,51,-0.920363514794601,0,1,-1.20758761312589,1,2.79547321179717,0,0
681921.286773644,52,-1.33783999355276,1,1,-1.66958612766697,0,4.78297087258387,0,0
681921.286773644,53,-0.0934728657205521,1,1,-1.53659328362573,1,5.1165281388884,0,0
681921.286773644,54,-1.74470810854309,0,1,-1.19232969564993,0,4.00309188279175,0,0
681921.286773644,55,-0.727939827508243,0,1,-2.07678633900458,0,1.20093020446686,0,0
681921.286773644,56,-0.350215822295297,0,0,0.235405292279265,0,2.31972028092886,0,0
681921.286773644,57,0.760208249072403,0,0,0.849732761616406,0,1.83918221190653,0,0
681921.286773644,58,0.919106307632591,1,1,2.05905971274961,1,-0.422244271842977,0,0
681921.286773644,59,-0.480241249016056,0,1,-1.1052834863205,1,6.34705653194068,0,0
681921.286773644,60,0.357114604746145,0,0,3.47311832716882,0,-12.3588639226001,0,0
681921.286773644,61,-0.806436412361593,1,1,0.83525073155892,0,3.34225776146966,0,0
681921.286773644,62,0.743244863996002,0,1,0.587066746377487,1,1.93652073265529,0,0
681921.286773644,63,1.185020945145,1,1,-0.644857898815031,1,6.35158720656031,0,0
681921.286773644,64,-2.2808911349141,1,1,-1.95469528040902,0,4.54623644981189,0,0
681921.286773644,65,0.282972128676262,0,1,-1.85124498803197,0,1.81849617525339,0,0
681921.286773644,66,0.714981270121904,1,0,1.91474530151382,1,0.893326383651267,0,0
681921.286773644,67,0.844596153641519,0,1,-0.593026594941565,0,3.70086618972171,0,0
681921.286773644,68,-0.962049813161289,0,1,0.820346800626489,0,2.29586130598687,0,0
681921.286773644,69,1.19551430009641,0,0,2.38957272287091,1,-2.89047923922022,0,0
681921.286773644,70,-0.421373227931401,0,1,-2.90380236679819,1,-0.79897487872153,0,0
681921.286773644,71,-1.18026345875566,0,0,-2.51232527089007,0,-2.09707993084783,0,0
