"seed","id","X","Z","A1","Y1","A2","Y2"
526509.625517695,1,-0.33141626620258,0,1,-1.14343768275956,0,2.21453119590771
526509.625517695,2,0.99020203852106,0,1,1.13697317293944,1,5.26249705079192
526509.625517695,3,1.47073883356555,1,0,0.83848569922954,1,4.66770157864322
526509.625517695,4,0.0914771936566628,0,1,-2.40569938420366,1,1.16353416370908
526509.625517695,5,2.23768120709766,0,0,1.41132277653065,0,0.1563365962613
526509.625517695,6,-0.877625291642038,0,1,-0.613100089880352,1,4.99468731682341
526509.625517695,7,-0.46259813834749,0,1,-1.46083874012583,0,4.06750398971568
526509.625517695,8,-0.32540437404738,0,1,-1.06068711802186,1,3.73408966718686
526509.625517695,9,-0.616687080984132,1,1,-1.29861888559135,0,2.70125860947818
526509.625517695,10,-0.200767547597079,0,1,-1.29310583475258,1,3.75447472914643
526509.625517695,11,-0.442422805720127,1,1,-0.530497459830859,0,5.05016453807025
526509.625517695,12,-0.754038875632725,0,0,-1.04594954502621,1,6.24235990920642
526509.625517695,13,0.300133004088344,0,0,0.382856897149898,1,3.23717742977266
526509.625517695,14,1.87179645912502,0,1,-0.38327835459283,1,5.25924958471515
526509.625517695,15,-0.0541426169330216,1,1,-2.17225145725115,0,2.19841885702048
526509.625517695,16,-0.549970736026987,0,0,-1.64241126358611,0,1.62356216930798
526509.625517695,17,-0.610272542330446,1,0,-0.407956225344757,0,4.76752548535274
526509.625517695,18,0.665538592534835,1,1,-0.173273161755017,0,5.69592536257112
526509.625517695,19,-0.153904074790915,1,0,0.00141486720576967,1,6.78369021736275
526509.625517695,20,-1.3049960902206,0,1,-1.87101164342265,1,2.81259934508837
526509.625517695,21,0.568900322774447,1,1,0.831852198943156,0,3.22862196810031
526509.625517695,22,-0.0691382156847668,0,0,-0.851333796078424,1,4.05594433751014
526509.625517695,23,0.380770371703598,0,1,-1.38452301645425,1,2.28532680459645
526509.625517695,24,-1.59829325568894,0,1,-2.3649080440722,0,1.93821126406168
526509.625517695,25,1.53957387161378,0,1,0.157752778471199,1,5.1609940321641
526509.625517695,26,0.788546640491115,0,1,0.81982425438389,0,-0.537388344467392
526509.625517695,27,0.522293124359237,0,1,-0.250550595191263,0,3.87495914302057
526509.625517695,28,-0.305910799683728,0,1,-1.88760140318153,1,2.74682111975237
526509.625517695,29,0.831320034471229,1,0,1.2702657819354,0,1.18921161823148
526509.625517695,30,-0.283645717485128,1,0,0.680117295593421,1,5.03359328296746
526509.625517695,31,0.393195947858057,0,1,0.660431833135676,0,1.03178983704229
526509.625517695,32,0.427426525714567,0,1,-0.653716862525583,1,2.69139098919625
526509.625517695,33,-1.53067967497495,1,1,-3.9013103519605,0,-8.71845469347342
526509.625517695,34,1.33365176208622,0,0,2.3644812811199,0,-3.98552741019158
526509.625517695,35,-1.00150175292945,1,0,-0.314741549703831,0,2.54957542749874
526509.625517695,36,-0.469743152217533,0,0,-1.19888982507142,1,4.6162498671732
526509.625517695,37,0.976051443765079,1,1,0.525902827905256,1,5.34282143718062
526509.625517695,38,1.45878485272927,0,1,-0.22218972758873,1,3.37889691465066
526509.625517695,39,-1.02701526460268,0,1,-0.516565640249422,1,3.9115837957735
526509.625517695,40,-0.63262152948214,1,1,-0.0669828505548826,0,5.49390164643609
526509.625517695,41,0.920930387397761,0,1,-0.735290668027613,0,2.37858827320153
526509.625517695,42,2.16125550278827,1,0,3.69216918733831,1,-12.4887970844687
526509.625517695,43,-1.22238173033281,0,1,-1.55580943726996,0,1.69752246984689
526509.625517695,44,-1.07450245236881,1,1,-0.11524603278148,0,7.12650248489176
526509.625517695,45,0.74255515592356,0,0,1.91678883874418,1,-0.621834812936763
526509.625517695,46,-1.10470607601074,1,0,0.0655204886773372,0,3.48055527592935
526509.625517695,47,-1.0027617044525,0,0,-0.453104488255612,0,3.34271106260868
526509.625517695,48,0.488216283517111,1,0,1.61538644142957,1,0.638305722115104
526509.625517695,49,1.28802633704774,1,0,-0.434829279209578,0,5.19899606683172
526509.625517695,50,0.354895511528096,1,1,-1.00046676310426,1,6.32754282155243
526509.625517695,51,0.040012875724142,1,0,-0.548654836553858,1,6.28280709973073
526509.625517695,52,-0.0768222918831322,1,0,-1.34823427280662,1,5.90394250861606
526509.625517695,53,1.30283091815103,1,0,0.771362370981962,0,3.25149801234987
526509.625517695,54,-0.886247745906453,0,1,-0.965507679766343,1,4.0859198036979
526509.625517695,55,-0.529587373542195,1,0,0.463743310640201,0,5.03186892761092
526509.625517695,56,1.12455881857647,0,1,-2.00108366198155,1,1.86511450401448
526509.625517695,57,0.0139641835460768,1,0,1.82745458087698,0,-3.11710892061701
526509.625517695,58,-1.48860126272456,0,0,-0.219107168618032,1,5.94139291429948
526509.625517695,59,0.843688863431813,0,0,0.846211629238502,0,-0.860675110703844
526509.625517695,60,-0.804531504150605,0,1,-3.16749744069667,0,-3.03686875547247
526509.625517695,61,1.52582344690891,1,0,2.62922669645332,0,-7.37840501372254
526509.625517695,62,0.00201675542624325,0,1,-0.524933096809718,1,4.25053099644942
526509.625517695,63,1.29124857741009,0,1,-0.0372968058022731,0,2.80485193923404
526509.625517695,64,-0.848295982482405,0,1,0.0791589954582765,1,5.38008568612109
526509.625517695,65,-1.21841337031165,0,1,-1.62720944725999,0,3.26619546924939
526509.625517695,66,1.10694736528371,1,1,-0.0471871524544256,0,3.34573219508827
526509.625517695,67,-0.838164134528128,1,1,0.632623108530719,1,5.6686195805738
526509.625517695,68,-0.0463052762778228,1,1,-0.262706703739564,0,4.72448693251897
526509.625517695,69,0.331900142147977,1,1,0.145422700597818,0,6.4214100513423
526509.625517695,70,-1.02703261041443,0,1,-0.480205327745872,1,5.93744213631055
526509.625517695,71,0.695249662079598,1,0,0.367447149307212,0,2.29523955726449
526509.625517695,72,1.85169199563121,0,1,0.604897281751413,1,4.17340640531052
526509.625517695,73,-0.266860156750481,0,1,-1.21129249504596,0,2.55974352246479
526509.625517695,74,0.940025891143432,0,0,-1.45796326241574,1,3.67212398172627
526509.625517695,75,0.141942236704753,0,1,-2.1230774791045,1,1.07670346034193
526509.625517695,76,-1.35304407419741,1,0,-0.086615830726016,1,6.20235611853943
526509.625517695,77,1.51696472352902,0,0,-1.54948843439569,1,5.62678621834445
526509.625517695,78,-0.105223894107718,1,1,-1.82273051170071,1,4.72488994938226
526509.625517695,79,0.00828559120885954,1,0,-1.7017334994337,1,4.32732298940398
526509.625517695,80,0.630878916657436,0,0,1.30983069347051,0,-2.67136547768139
526509.625517695,81,0.714799867755646,1,1,-0.194783408517414,0,4.45195801476012
526509.625517695,82,0.748885444407624,0,0,0.408541146160684,0,2.36631699615374
526509.625517695,83,-1.03143853839871,0,1,-0.389085535137265,1,4.87719522852163
526509.625517695,84,0.250960896004724,0,0,0.687839979218487,1,3.49366764697509
526509.625517695,85,0.46143635827976,1,1,-0.603034492739245,0,4.83474547025258
526509.625517695,86,0.174506560317705,0,1,-0.512724539832833,0,4.92253980828615
526509.625517695,87,-0.586769024936903,1,1,-0.677038519601965,1,7.69848502706947
526509.625517695,88,-0.170734545981063,1,1,0.240167930630143,0,5.14716014803736
526509.625517695,89,-0.440878606146602,0,0,0.189920899860938,1,3.27614249923845
526509.625517695,90,-1.15030008586104,0,1,-0.981229651504923,1,2.3586145275996
526509.625517695,91,-0.309518849424215,1,1,0.819667115109566,0,2.29846851316942
526509.625517695,92,0.203541257072382,0,1,-2.43207402815706,1,1.4604767483212
526509.625517695,93,0.0766874579758837,0,1,-1.09918187139114,1,5.19426619774112
526509.625517695,94,1.6024430578741,1,1,1.48786868965102,1,3.39053642926027
526509.625517695,95,0.461050592129149,0,1,-0.514751315788326,1,4.99236617019326
526509.625517695,96,-0.744395046564145,0,0,-1.43057029497724,1,4.90168921062205
526509.625517695,97,-1.63942470151128,1,1,-0.553788185936468,0,4.47703877494801
526509.625517695,98,-0.051997741732739,0,1,-0.904811382807163,1,5.1000680709877
526509.625517695,99,0.31398898922045,1,1,1.09761233494358,1,4.472532860193
526509.625517695,100,-0.140568802443012,0,1,-1.38898523000354,1,3.55810654691431
526509.625517695,101,-2.24989400910579,0,1,-1.32953531599814,1,2.62979677638898
526509.625517695,102,1.53947402268223,0,0,2.54833641601834,0,-5.67691290166823
526509.625517695,103,-0.419303278469615,0,0,-0.421663413794697,0,3.50714516756565
526509.625517695,104,-0.422128643748217,1,1,1.48264229714943,1,1.97622150489294
526509.625517695,105,-0.352801118661811,0,1,1.71297935005699,1,0.490527077357691
526509.625517695,106,0.111248663551454,0,1,-1.17787802078803,0,3.00985358639318
526509.625517695,107,1.80382232861277,0,0,1.97432725338052,0,-3.33545165661992
526509.625517695,108,0.185308982706658,0,0,0.3178700525182,0,1.84825605847732
526509.625517695,109,0.88633032279812,0,0,0.158749408979974,0,2.8672079506204
526509.625517695,110,1.56556897228571,0,1,-0.651101855803288,1,3.85832367878498
526509.625517695,111,-0.473267177959507,1,0,-0.190575092127897,0,5.12423613497569
526509.625517695,112,-1.15905498048631,0,1,-1.67873654874597,0,3.1110430923801
526509.625517695,113,0.836223908470791,1,0,1.01964487042555,1,4.60707308028207
526509.625517695,114,-0.891633125218888,0,0,-0.837292186590296,1,5.40907165301036
526509.625517695,115,-0.226081762577722,1,0,1.03057889407609,1,3.75931288691856
526509.625517695,116,-0.0494700953800654,1,0,1.85137826642702,0,-1.51951019859304
526509.625517695,117,0.714584346493908,0,0,0.982253560316076,1,3.1721030493818
526509.625517695,118,-0.462381513723297,0,0,-0.441325881395416,0,3.29903114646813
526509.625517695,119,-2.11143711954837,0,1,-3.42542691938338,1,-4.05128954575879
526509.625517695,120,2.09241918826586,1,1,0.477497148201962,1,5.1689200210734
526509.625517695,121,-2.21140581023666,0,0,0.778208870614468,1,3.70512666606452
526509.625517695,122,-0.829029617722179,1,1,1.34093499078937,1,3.43094284430672
526509.625517695,123,0.269172623827263,1,1,-1.70854393136475,0,1.60019198058156
526509.625517695,124,0.382621951916535,0,0,-0.564151573587136,0,3.12797870501917
526509.625517695,125,0.683081815547014,0,1,-1.32692326811451,1,5.23698749478266
526509.625517695,126,-0.769270263479371,0,0,-0.34705040678553,0,1.95419614192649
526509.625517695,127,-0.583594299327876,1,1,-0.970531637902115,0,5.45279620855228
526509.625517695,128,1.49192174904073,0,1,-0.242553101895017,1,4.29785525253296
526509.625517695,129,-1.09400438373373,0,0,-0.446499995799214,0,2.93838869094618
526509.625517695,130,-0.282174791435508,0,1,-1.93474503893601,1,2.63402322081508
526509.625517695,131,1.37876969479797,1,1,0.448170267626253,0,3.99522945016563
526509.625517695,132,0.497519799088445,1,0,-0.0446519849455485,1,7.78193431915292
526509.625517695,133,-0.0471926312555511,1,1,-1.75519121030861,1,4.38887996284133
526509.625517695,134,-0.451491032491651,0,0,0.727536494122138,1,2.82610247436809
526509.625517695,135,0.256260386822575,0,0,0.441558387383191,0,1.01129898322388
526509.625517695,136,0.819712175717878,0,1,-0.316818692083842,1,3.22369389883793
526509.625517695,137,-1.25230111407166,0,1,-2.62078307202458,1,-0.524859542384766
526509.625517695,138,0.843059229617672,0,1,0.278185398400007,1,3.0759266241309
526509.625517695,139,-0.265463802305849,0,1,0.38590516713704,0,4.68977567756686
526509.625517695,140,0.876546319461817,1,0,1.96198429742082,1,0.0405049975218046
526509.625517695,141,2.63520114650724,0,0,3.21191916916429,1,-10.1050644606197
526509.625517695,142,0.565119361438513,0,1,-0.254965806147063,1,5.94464543479635
526509.625517695,143,1.37135711858429,0,1,0.350724937686798,0,2.77494858735228
526509.625517695,144,-0.923659278577901,1,0,-0.333251286579934,1,6.70513424523571
526509.625517695,145,-0.561392280295873,0,0,0.0393745191028618,0,2.01562067516683
526509.625517695,146,1.5580984245943,0,0,-0.351636542321269,1,5.80494295300961
526509.625517695,147,-0.17477409374135,1,1,-1.0201723679574,1,5.42950411953459
526509.625517695,148,0.0647460466899419,0,0,0.173832576601486,0,3.41183192324968
526509.625517695,149,0.797839979839014,0,0,0.299380347651882,1,4.95871409421387
526509.625517695,150,0.302950646741943,1,1,-1.34626301249369,1,3.01748769693244
526509.625517695,151,1.94568542284395,0,1,-0.256349513806601,1,5.99901804368354
526509.625517695,152,-1.95767284296724,0,1,-2.82797496580463,0,-1.17388972578758
526509.625517695,153,0.498502945655695,0,0,-0.948939377215025,0,3.9995281030579
526509.625517695,154,-0.234932873208156,0,1,-0.896372255703707,0,4.70458850197124
526509.625517695,155,-1.53470079777981,1,0,-1.34552499131497,0,2.21995334457671
526509.625517695,156,-1.42316772262817,0,1,-1.63205715497469,1,4.37321003465141
526509.625517695,157,1.72082783418888,0,1,0.754423232437679,1,2.9440092189661
526509.625517695,158,0.960013842299844,1,0,2.60846498798417,0,-4.90905690340901
526509.625517695,159,-0.121578647396661,0,1,0.29477732610329,1,4.35466941285055
526509.625517695,160,-0.761544060879564,0,1,-0.16577392353471,1,3.87922267436175
526509.625517695,161,-0.53601454692617,0,0,-0.548829030059119,0,3.1218868801884
526509.625517695,162,1.45645871430803,0,1,1.42020691367403,0,-0.63319331011862
526509.625517695,163,-1.38672943192239,0,0,-1.06714127674787,1,3.74683504951942
526509.625517695,164,2.53351822830962,0,0,1.35436047729733,1,2.6243727586407
526509.625517695,165,1.39183792261943,0,1,1.95503544463893,1,-0.03824350361296
526509.625517695,166,-0.128366326457774,1,0,0.0612292394642945,0,5.76282528658804
526509.625517695,167,1.46007597247137,0,0,1.50859260835723,0,-0.501826741081089
526509.625517695,168,0.161043541535236,0,1,-2.19624755550352,0,-0.087147858644378
526509.625517695,169,1.42297840042443,0,0,0.593836271636577,1,3.89079099533244
526509.625517695,170,-0.486650247888258,1,0,0.635019647613644,0,3.10398410849713
526509.625517695,171,0.691602064107774,1,1,0.840927076447464,0,2.16576574256903
526509.625517695,172,1.77591356434852,1,1,0.978851686629314,1,3.84849770235554
526509.625517695,173,0.344177256335268,0,1,0.163761671040646,0,2.98392361620902
526509.625517695,174,-1.60313074293064,1,0,-0.11162659302318,0,4.77903406956822
526509.625517695,175,-0.0439381688715826,1,0,-0.188887581740244,0,2.55858239492302
526509.625517695,176,-0.769281408664078,1,1,-1.67548049485839,0,2.42684172172062
526509.625517695,177,-0.282299692300864,1,0,1.78110204770459,0,-1.08440039025342
526509.625517695,178,1.09141737068702,0,0,1.78717671447152,1,-0.166389394135543
526509.625517695,179,1.04647084513602,0,0,1.39774674100127,0,-1.53945266086789
526509.625517695,180,1.90369673242595,1,0,2.13964921440027,1,-0.257015418624465
526509.625517695,181,0.271844070813736,0,0,0.92583165954887,1,3.99666880896668
526509.625517695,182,-0.827770933067792,1,1,-0.577501084867736,0,5.23585306383707
526509.625517695,183,2.16420697557879,1,1,2.31951653439981,1,-1.66889404752344
526509.625517695,184,-0.888722163231319,1,1,-1.15249510792506,0,4.32492026981922
526509.625517695,185,0.946276247550211,0,0,1.08472806481859,1,2.12213623681425
526509.625517695,186,-0.447737661401357,0,1,-0.983857477767526,1,3.44143215706303
526509.625517695,187,-1.75588529928473,0,0,-1.98586335392893,0,-0.782211379859066
526509.625517695,188,0.823131505680832,0,0,1.09319517103218,1,1.79291185145966
526509.625517695,189,-1.06215990630288,0,1,-1.75655346533146,1,1.80221817806671
526509.625517695,190,-0.360882689337401,0,0,0.940329329381631,0,-0.0594819342824937
526509.625517695,191,-1.27366945727188,0,1,-0.28330950956425,1,6.13567148391654
526509.625517695,192,-1.87497207323059,0,0,-1.9106288156309,0,-0.243462706475181
526509.625517695,193,-1.40035408973292,0,1,-1.24649677806168,0,4.45870905221369
526509.625517695,194,1.74543922066074,0,0,1.24224325989972,0,-1.11179653364661
