"seed","id","X","Z","A1","Y1","A2","Y2","Time1","Time2"
613354.32125074,1,-0.642247446182317,0,0,-1.22118948639773,1,6.00010985883741,0,0
613354.32125074,2,0.349554814390305,0,0,0.0935637933879971,1,4.68841355527236,0,0
613354.32125074,3,-0.976912404514344,0,1,-1.60625581837551,0,0.772776280349825,0,0
613354.32125074,4,0.860632284107489,0,0,-0.0101504205115612,0,3.1204288034324,0,0
613354.32125074,5,-0.0355242438022571,0,1,-1.87984188085822,1,2.5014590380468,0,0
613354.32125074,6,0.0482799245638804,0,0,1.29509319182954,0,0.442482519753573,0,0
613354.32125074,7,1.18831421907289,0,1,-1.35189498597381,1,4.49669818816756,0,0
613354.32125074,8,-0.00297963789626983,0,1,0.532554121859212,1,3.59115329726631,0,0
613354.32125074,9,1.97268592400199,1,0,1.32054473734041,1,4.13336379001238,0,0
613354.32125074,10,-0.959604139704922,1,1,-0.326148975039707,0,4.698609349697,0,0
613354.32125074,11,-0.00185244983136412,0,1,0.00196939560353449,0,4.9414129030604,0,0
613354.32125074,12,-0.00242791666756048,0,1,-0.552537873135819,1,5.62073883053736,0,0
613354.32125074,13,0.972193173771435,0,1,-2.58366021339923,1,1.27764899644889,0,0
613354.32125074,14,-0.265409563923209,0,0,-0.724220359235232,0,4.07184897942478,0,0
613354.32125074,15,1.36176818559421,0,1,-0.960907524074794,0,4.79202098430241,0,0
613354.32125074,16,0.0995236524242517,1,0,0.620177444363167,0,4.76277084864566,0,0
613354.32125074,17,-0.807079313303275,0,0,-2.98595940221109,0,-1.88176025284705,0,0
613354.32125074,18,-0.51389999352503,0,0,-2.28967873370266,0,0.0165970266801391,0,0
613354.32125074,19,-0.0498328665010663,0,1,-0.938068051694309,1,4.63766109005075,0,0
613354.32125074,20,-2.53743698958125,0,1,-2.58863681570907,0,-1.06247892877976,0,0
613354.32125074,21,0.213270375695947,0,0,0.029448147103044,0,3.09166535528097,0,0
613354.32125074,22,1.04941588818165,0,0,0.575981328164924,0,1.98012719483404,0,0
613354.32125074,23,-0.859453533442913,1,0,-1.56240397759771,0,2.11811834821331,0,0
613354.32125074,24,-1.240235586975,0,0,-1.17899625223962,0,1.3237432058469,0,0
613354.32125074,25,-1.01639004806281,0,1,-1.15008355836528,1,5.17926057514546,0,0
613354.32125074,26,-1.17703206645148,0,1,-0.245230674812734,1,2.46867773859026,0,0
613354.32125074,27,0.0554801765580371,0,0,-0.516833093245336,0,3.53507468442404,0,0
613354.32125074,28,-0.902160503459269,0,1,-2.80578806246429,1,-0.0469377782668293,0,0
613354.32125074,29,-0.710025218587567,0,0,-1.49252743069452,0,-0.57438779882132,0,0
613354.32125074,30,3.20937705050544,1,0,2.47578451811113,0,-5.01586489094988,0,0
613354.32125074,31,0.180654535891409,1,0,1.16282775018141,0,1.43239488331014,0,0
613354.32125074,32,-1.46206513507978,0,0,-2.19207380163973,0,0.00417263210445068,0,0
613354.32125074,33,1.48081970190434,1,1,-0.0307861329235765,0,5.00629125579833,0,0
613354.32125074,34,-0.509583240722288,0,1,-0.758726636246527,0,4.70873601126389,0,0
613354.32125074,35,1.34171786125362,0,1,1.78649411838733,0,-1.1548488353168,0,0
613354.32125074,36,-0.445284299986387,0,1,-1.317638094068,0,3.434006955518,0,0
613354.32125074,37,-0.848064183777341,0,0,0.383408526347127,0,1.77587909891467,0,0
613354.32125074,38,-1.27745469216837,1,1,-1.75202832038652,1,5.62884694184399,0,0
613354.32125074,39,0.47491386573068,0,0,3.20152401131834,0,-9.98551224479894,0,0
613354.32125074,40,-0.145736312818778,0,1,-1.3483740181921,0,3.69135337229184,0,0
613354.32125074,41,1.85357227380876,0,0,-0.807983188885889,1,6.31939511161688,0,0
613354.32125074,42,-0.514682557018475,0,0,-1.13811779633367,0,1.8979509375779,0,0
613354.32125074,43,-0.0345773592189142,0,1,-1.96423556824619,0,0.459656707322773,0,0
613354.32125074,44,1.8540950838801,0,0,0.852776168811001,0,0.341027455845568,0,0
613354.32125074,45,-0.168421600499703,0,0,0.684627699084457,0,3.18459297075768,0,0
613354.32125074,46,-0.312198134620617,0,1,-0.737016530306948,1,5.14082118915928,0,0
613354.32125074,47,-1.59499771422007,0,1,-1.38896531426721,0,2.70083382637474,0,0
613354.32125074,48,0.36257593559402,1,0,1.38640036407255,0,0.97711753620596,0,0
613354.32125074,49,0.737662707432404,0,0,1.03680961268197,1,2.67276717898932,0,0
613354.32125074,50,-0.212780744389712,0,1,0.647490653089021,0,3.92204487422604,0,0
613354.32125074,51,-0.624583290338764,1,1,-1.46236428381275,1,5.32095946796076,0,0
613354.32125074,52,0.384403169450097,1,0,0.758224448704861,0,3.37446428792319,0,0
