"seed","id","X","Z","A1","Y1","A2","Y2"
361230.457084496,1,-0.111524141407312,0,1,0.904211469485665,0,1.37408041019178
361230.457084496,2,-0.820031863218818,1,1,-0.967696740667051,1,6.34469720121136
361230.457084496,3,-0.14099149747301,0,1,-2.26020810152172,1,1.275982080077
361230.457084496,4,-1.00097398075373,1,0,1.48249130237166,0,0.268533523323472
361230.457084496,5,-0.909552558431229,1,1,-1.41423145072777,0,6.01455691951554
361230.457084496,6,-0.142331856934092,0,0,-1.12292711341972,1,6.03078357837012
361230.457084496,7,-0.691621681282796,1,1,-1.82599835264109,0,4.86410111161579
361230.457084496,8,1.36790282094383,1,0,1.848957209142,1,0.594835384325594
361230.457084496,9,0.387437826233275,1,1,0.143110514099654,1,6.32363446841016
361230.457084496,10,-0.648893666651555,0,0,-0.320285335432354,1,5.00295273252845
361230.457084496,11,3.12048772037313,1,0,3.38011603932138,1,-8.60111299735393
361230.457084496,12,1.7707053826601,1,0,2.78452476523472,0,-7.59826120297913
361230.457084496,13,-2.75278804435665,0,0,-2.59665129603653,0,-1.60862517224679
361230.457084496,14,-0.574999867055229,0,1,1.29239995362048,1,2.99739404539134
361230.457084496,15,0.198787202055076,0,1,-1.64996988774885,0,3.67388764154223
361230.457084496,16,-1.23135127584143,0,1,0.148737718767714,0,3.21269600938414
361230.457084496,17,0.379477474395526,0,0,2.42383717263916,0,-4.0476001433304
361230.457084496,18,0.709636750715365,0,0,1.5875551371883,1,-0.199289075222948
361230.457084496,19,1.1124544667345,0,0,0.608280923394812,1,4.29834356480914
361230.457084496,20,0.160489076545991,1,1,-0.0861847639013495,0,4.2551969199245
361230.457084496,21,-1.10092020278971,0,1,0.0117249537042734,1,4.43624771634721
361230.457084496,22,-0.939595691551852,0,1,-1.24039607378933,0,1.50442392635851
361230.457084496,23,0.799427697118555,1,0,-0.799375336056632,0,6.24986875191784
361230.457084496,24,-1.16836345375247,0,1,-2.70525663988082,1,0.201684953729138
361230.457084496,25,-1.4107606573242,1,0,-0.947684922501503,0,2.56826647731668
361230.457084496,26,-0.445033642673308,0,1,-1.46440362520213,1,3.92235829383651
361230.457084496,27,-0.0218281583280151,0,0,1.38278348097505,0,0.67032152390584
