"seed","id","X","Z","A1","Y1","A2","Y2","Time1","Time2"
987473.17954021,1,-1.45735093348387,0,1,-2.37968637778919,0,-1.55568286634964,0,0
987473.17954021,2,-0.164974028373283,0,1,-0.797213329632366,1,4.44427706638866,0,0
987473.17954021,3,1.98802767830105,1,1,0.368076442386817,1,4.84668616989718,0,0
987473.17954021,4,1.17252902266236,1,1,-0.813656068123639,1,7.08670386379229,0,0
987473.17954021,5,0.512356298187792,0,1,0.106542161270962,1,2.52586764854673,0,0
987473.17954021,6,-0.0789877969707327,1,0,0.153213680245882,1,6.31810430060311,0,0
987473.17954021,7,-1.3776190306192,1,1,-1.6075615917407,0,3.30132114328663,0,0
987473.17954021,8,-0.807670690310134,0,1,-0.579180150075882,0,3.5455711944973,0,0
987473.17954021,9,-0.494492737382191,0,1,-1.97382307878762,0,1.89346435982941,0,0
987473.17954021,10,-0.0535445692577481,0,1,-0.861571430381912,1,5.64907450313708,0,0
987473.17954021,11,0.245094032754825,0,1,-0.789376516295987,0,4.12573049513118,0,0
987473.17954021,12,0.13548645155508,0,0,-1.22764682829396,0,2.96148454772568,0,0
987473.17954021,13,-0.137133530886502,0,1,-2.08523366353963,0,0.310047887036324,0,0
987473.17954021,14,1.4573365483289,1,0,2.18181710792078,1,-1.11186897056397,0,0
987473.17954021,15,0.0631893485862978,0,0,0.659596164259148,0,2.25647074292352,0,0
987473.17954021,16,-1.96708055077293,0,1,-1.81206335392444,0,3.23791642812931,0,0
987473.17954021,17,-0.0176788531793601,0,1,-0.807925307854052,1,2.82917173606415,0,0
987473.17954021,18,-0.552851915850182,0,1,-3.36569858377593,0,-4.16925298073695,0,0
987473.17954021,19,0.980424570079992,0,0,1.01836804823749,0,0.0193860354628179,0,0
987473.17954021,20,-0.525157667946671,1,1,-1.4941629135537,1,4.63547526151191,0,0
987473.17954021,21,-2.21891286812744,1,1,-1.43542896722194,0,0.724273149481705,0,0
987473.17954021,22,-1.79711580545746,0,1,-1.61425065113646,0,1.22364167642455,0,0
987473.17954021,23,1.29604060506012,0,0,3.29417137790706,0,-10.778065014528,0,0
987473.17954021,24,-0.0552062732129203,1,1,-1.85849232396101,0,2.09077201611118,0,0
987473.17954021,25,-0.650548999519235,0,0,-0.349479659511198,0,3.91349795932547,0,0
987473.17954021,26,-0.0845934820954784,1,0,0.232147811777701,1,6.36651026174793,0,0
987473.17954021,27,-0.0271391880471982,0,1,-0.941814854454345,1,5.30985398664768,0,0
987473.17954021,28,0.397690441198802,1,1,-0.1454501778719,0,4.35135066831068,0,0
987473.17954021,29,0.74689073652121,0,1,-2.29122568717941,0,1.01383905302372,0,0
987473.17954021,30,1.02900549053696,1,1,-1.24111512255112,0,4.27695474331589,0,0
987473.17954021,31,-0.336955035391259,0,1,2.04323932070537,0,-2.34604241169674,0,0
987473.17954021,32,0.193958848541054,0,1,-1.15153612320913,1,4.80682234284202,0,0
987473.17954021,33,0.780630438339896,0,1,1.03204682626714,0,1.83436064928611,0,0
