"seed","id","X","Z","A1","Y1","A2","Y2","Time1","Time2"
149712.159988032,1,-1.65471513805565,1,1,-1.80769165407761,0,2.91450342753796,0,0
149712.159988032,2,0.320595860953191,0,0,0.50039493526661,1,4.9564248794281,0,0
149712.159988032,3,-0.395444905724846,0,0,-1.32562520041419,0,4.71727595739211,0,0
149712.159988032,4,0.700864453231297,1,1,-1.33708278731199,1,4.10507614309457,0,0
149712.159988032,5,2.42182844806124,1,0,0.584936819867766,1,7.02116226106097,0,0
149712.159988032,6,-0.243947638378037,0,1,-1.28314469454378,0,2.25258940361735,0,0
149712.159988032,7,1.43926816955979,0,1,1.83245833838098,1,-0.683110689670214,0,0
149712.159988032,8,0.626984122309566,1,1,-1.21450896447348,0,3.62768980286764,0,0
149712.159988032,9,-1.10116732478784,0,0,-1.34849145122191,0,2.65461874719642,0,0
149712.159988032,10,-0.41087962568018,1,0,-0.693069563532389,1,4.69854710928426,0,0
149712.159988032,11,-0.768105658555553,0,1,-2.75133753236657,0,-2.56226841866685,0,0
149712.159988032,12,1.21567604100672,0,0,-0.59071208989549,1,4.95054677079023,0,0
149712.159988032,13,-0.0330172077536209,0,0,0.394754622452765,1,5.43408614490217,0,0
149712.159988032,14,-0.213994281586789,0,1,-1.7925932110203,1,2.0455779826171,0,0
149712.159988032,15,0.000690261176290568,0,0,0.21982847260062,0,0.508594361006789,0,0
149712.159988032,16,0.393949072629778,1,0,-0.875521870788698,1,7.2758386324143,0,0
149712.159988032,17,-0.463963822927445,0,0,-2.04141509681895,1,3.81770628632494,0,0
149712.159988032,18,0.804802292389802,0,1,0.316764781538319,1,2.85180254816244,0,0
149712.159988032,19,-0.984187632117579,0,1,-1.44108311829914,1,4.15565125930661,0,0
149712.159988032,20,0.630924745917427,1,0,1.01027415682916,0,1.96534269927681,0,0
149712.159988032,21,-0.723468114075477,1,1,-1.24559052974466,0,4.05160222927196,0,0
149712.159988032,22,-0.269285263164937,1,1,0.359236788071048,0,3.65127627825358,0,0
149712.159988032,23,0.751667650298243,0,0,1.74903890260088,1,0.780089920088292,0,0
149712.159988032,24,-0.835780368883636,1,0,0.455458169441602,0,4.36610558320221,0,0
149712.159988032,25,-0.206594308160951,1,1,-1.80076876858945,1,4.36946647769954,0,0
149712.159988032,26,0.561351968735424,1,0,0.984595839748541,1,3.66292934337866,0,0
149712.159988032,27,2.03688083854412,1,0,3.96308735942108,1,-12.5670524677765,0,0
149712.159988032,28,-1.02813708130671,0,0,-0.787088835347255,1,5.84641940373237,0,0
149712.159988032,29,0.851348737478017,0,0,1.33588832861196,1,1.38475962857248,0,0
149712.159988032,30,-0.266193743994419,1,0,1.14634660860045,1,3.58824333071666,0,0
149712.159988032,31,1.05758305583756,1,1,0.343017645606319,0,4.40985152791574,0,0
149712.159988032,32,0.160704153558697,0,0,2.30281076380584,1,-1.66580996869064,0,0
149712.159988032,33,-0.603820614166627,0,1,-0.893619001127428,1,4.57956162707231,0,0
149712.159988032,34,-1.34024109119008,0,1,-1.0847949255108,1,4.56662122345158,0,0
149712.159988032,35,-0.357856651879818,1,0,0.508384868753441,0,1.71361818321822,0,0
149712.159988032,36,-1.08427535925014,0,1,-3.89784295344598,1,-8.42061041761999,0,0
149712.159988032,37,2.13683237602313,1,0,1.29535210001798,1,2.72672780282899,0,0
149712.159988032,38,0.328969258412852,1,0,-0.26667551786778,1,7.17882204550017,0,0
149712.159988032,39,-0.159842897718027,1,1,-0.480358987151257,1,6.51643253963882,0,0
149712.159988032,40,-1.26705330567657,1,1,-1.86964803111778,0,3.14461037171654,0,0
149712.159988032,41,1.63078506729312,1,0,1.7946012039805,1,1.65560768711652,0,0
149712.159988032,42,-0.71292272500923,1,1,0.552005183228449,1,7.65557559268081,0,0
149712.159988032,43,0.112172580819642,1,0,0.0670503981817075,1,3.4721570495207,0,0
149712.159988032,44,-0.883844251820008,1,0,-0.239723455315711,1,6.711844759219,0,0
149712.159988032,45,-1.30970835907138,0,0,0.173564208608304,1,4.82674298883212,0,0
149712.159988032,46,-2.09802841599114,1,1,-2.45734131143498,0,1.58790933388614,0,0
149712.159988032,47,-0.800464484720366,1,0,0.166533222643944,0,3.86845689689748,0,0
149712.159988032,48,0.813683297054338,0,0,-1.81638069195199,0,-0.39194581170593,0,0
149712.159988032,49,1.15439821866407,1,1,-0.535420496383713,0,4.88164431011635,0,0
149712.159988032,50,0.697794410046979,1,0,1.33650561155312,0,-0.989945311222904,0,0
149712.159988032,51,0.36202775808035,0,1,0.144097049221371,1,3.99726728644266,0,0
149712.159988032,52,-0.316107108720227,1,1,0.477872199657879,1,6.69089414965026,0,0
149712.159988032,53,0.256095236095896,1,1,0.884851533262801,1,3.98080265523492,0,0
149712.159988032,54,-0.82603527242728,0,1,-0.895229498669397,0,3.43375542268461,0,0
149712.159988032,55,0.480381982833246,1,0,1.17032387271857,1,2.93375830483286,0,0
149712.159988032,56,1.13702956896015,0,1,-0.323539448625377,1,4.60206967166765,0,0
149712.159988032,57,-0.346101048182269,1,1,0.66227859631722,0,3.75580894260446,0,0
149712.159988032,58,-0.51561566139701,0,1,-2.503513486824,1,0.0245615747528691,0,0
149712.159988032,59,0.964670427401438,0,0,-0.741623863548473,1,5.77621678314771,0,0
149712.159988032,60,-1.42885570730539,0,1,-1.85906874425428,0,2.71966996184816,0,0
149712.159988032,61,0.442235715865133,0,0,0.527396845455568,0,1.97881316897051,0,0
149712.159988032,62,-0.0842219340704152,0,1,0.0324081701716827,1,4.54563701009146,0,0
149712.159988032,63,-0.164253229699135,0,1,-0.457306321610327,0,3.43336253003672,0,0
149712.159988032,64,0.853303685331592,0,1,-0.131391449202393,1,4.77744202858956,0,0
149712.159988032,65,1.32748147265593,0,1,1.28054599160053,1,3.24227811508017,0,0
149712.159988032,66,-0.97545745930929,0,0,-3.13036649985768,1,-3.25732648371941,0,0
149712.159988032,67,1.99967721337628,0,1,1.44089221503378,1,-0.043832780798527,0,0
149712.159988032,68,1.8064986122733,0,1,0.579369070345104,1,5.37537200787485,0,0
149712.159988032,69,2.14446203728691,0,1,0.696906753747305,0,4.09670770106181,0,0
149712.159988032,70,-0.493279548532792,0,1,-0.23048138983441,0,3.60609806390369,0,0
149712.159988032,71,2.27621513708322,1,0,1.46261115543848,1,2.54661466539348,0,0
149712.159988032,72,1.47103187376766,0,1,1.87825596967889,1,-1.05368448355347,0,0
149712.159988032,73,0.384498635167706,1,0,-1.25738409908195,1,6.5609420936332,0,0
149712.159988032,74,-0.337184357017997,0,0,0.389335554286949,1,4.07824611336094,0,0
149712.159988032,75,1.09038472741273,1,1,-0.0329900994653583,0,3.82103009911457,0,0
149712.159988032,76,0.0278137913837673,1,0,0.869332575118008,0,1.90477775594566,0,0
149712.159988032,77,0.144804044206591,0,1,1.15728853580272,0,-0.108074074121852,0,0
149712.159988032,78,0.644560417187034,0,1,-0.207268501234951,0,3.28510984209726,0,0
149712.159988032,79,-0.335315419247085,1,0,-0.732397704556505,0,3.79666594884802,0,0
149712.159988032,80,-0.0869570971453728,1,0,0.334497717328883,0,2.84072140403771,0,0
149712.159988032,81,-0.373909485406643,0,0,-0.301540115003754,1,6.40567224805466,0,0
149712.159988032,82,-0.955963399206398,0,0,1.12205410444834,0,0.663361601038549,0,0
149712.159988032,83,-0.611230776835352,1,1,0.344992268183934,0,4.11749042074051,0,0
149712.159988032,84,0.507299434876185,0,0,0.499848665551326,0,2.16924942019542,0,0
149712.159988032,85,2.91387499374375,0,0,2.65909425728749,1,-6.85242387769705,0,0
149712.159988032,86,-1.25330691754856,1,0,0.0177187819461868,0,3.72043932808677,0,0
149712.159988032,87,0.794561680901028,0,0,-0.295013570851717,0,3.38521268708698,0,0
149712.159988032,88,0.141980436184273,0,0,2.40449992485651,1,-2.85080950394766,0,0
149712.159988032,89,-1.40136322838028,1,1,-1.01260734709944,0,4.98513047700277,0,0
149712.159988032,90,1.08461255263105,1,1,-0.771690336942647,1,5.53998130365504,0,0
149712.159988032,91,-1.48735786827753,0,1,-1.71405167337176,0,1.61648656773475,0,0
149712.159988032,92,1.1265752521202,0,1,-1.00413535765401,1,5.96125428725313,0,0
149712.159988032,93,-0.315779118336822,1,1,0.452979608815186,0,2.35425579510485,0,0
149712.159988032,94,0.919683390887376,0,1,1.15028155180173,1,0.848418638163206,0,0
149712.159988032,95,2.25283452444103,0,0,2.26476787895567,1,-2.72848933774625,0,0
149712.159988032,96,-2.58994873896013,1,1,-0.939167387951082,1,6.24781654628103,0,0
149712.159988032,97,0.00838072404646966,0,0,0.22733470505156,1,5.13106342530001,0,0
149712.159988032,98,0.239793795631039,0,0,-0.603986842570963,1,4.75653780245549,0,0
149712.159988032,99,-1.68590829292443,0,0,-1.72184606640204,1,2.95449302967277,0,0
149712.159988032,100,0.433767273208402,0,0,-0.404705666921132,1,5.55914870293587,0,0
149712.159988032,101,-1.19316979535986,0,0,-1.79266189141473,1,3.07857413719999,0,0
149712.159988032,102,1.05866020510472,1,0,0.853487895703306,0,3.17240344349473,0,0
149712.159988032,103,-0.264544481892429,1,0,-0.0341377185314143,1,7.18997427832608,0,0
149712.159988032,104,0.946926102705578,0,0,0.473174132646209,1,4.41935827264152,0,0
149712.159988032,105,-0.0794473039362785,0,1,-0.994307060690852,1,4.78995911966523,0,0
149712.159988032,106,1.24071067998129,0,0,1.0133926790387,1,2.33950904126061,0,0
149712.159988032,107,0.331765593922291,0,0,1.59661361460441,0,-1.21493144095863,0,0
149712.159988032,108,-0.286871923080666,1,0,0.768998486126308,1,3.27332329673966,0,0
149712.159988032,109,2.08492176424893,1,0,1.44569699865503,1,3.98872436832928,0,0
149712.159988032,110,-0.574649132985893,0,0,-0.255277022326865,0,2.34440751770598,0,0
149712.159988032,111,1.4022500366904,1,1,0.646726998943299,1,4.71157776352592,0,0
149712.159988032,112,-0.000558638725685527,0,0,-1.58735855612331,0,2.09779574213157,0,0
149712.159988032,113,2.02501038465917,1,0,1.30224977851386,0,0.237998053623693,0,0
149712.159988032,114,0.69582376690956,1,0,0.882666367812522,0,1.72345670079917,0,0
149712.159988032,115,0.49562729729056,1,1,-0.847523761183174,0,4.62218306724205,0,0
149712.159988032,116,0.0941899285727511,0,1,0.648663847665451,0,2.49279707126994,0,0
149712.159988032,117,-1.04887487159569,0,0,1.1660864778567,0,-0.219352161673379,0,0
149712.159988032,118,-0.361177366255288,0,1,-1.52035093618342,1,2.84978531015963,0,0
149712.159988032,119,-1.09378396863249,0,1,-2.11050328617524,0,-0.664803026757891,0,0
149712.159988032,120,-0.885037908369167,0,1,-1.86497642938201,0,0.403382246306643,0,0
149712.159988032,121,0.230948247863646,0,1,-0.566547863986821,1,5.44223027836174,0,0
149712.159988032,122,0.1405089117106,1,1,-2.78192103710433,0,-2.67596659399126,0,0
149712.159988032,123,-0.907510073559355,0,1,-2.28521460104693,0,1.09800252637793,0,0
149712.159988032,124,-0.614822861741329,1,1,-1.49619456650325,1,5.05267907932043,0,0
149712.159988032,125,0.214653140652552,0,0,1.42529115217971,0,-0.738090397177513,0,0
149712.159988032,126,0.0477783166118848,1,1,0.852460979893368,1,3.06453194705178,0,0
149712.159988032,127,0.860122937460713,0,0,0.701108636163637,0,1.25363648236184,0,0
149712.159988032,128,-0.182235928685901,0,1,-0.0575675650890402,1,1.85544570506453,0,0
149712.159988032,129,0.187541728126429,1,0,1.47770108016286,0,-2.22742916672657,0,0
149712.159988032,130,-0.500343367592567,0,1,-2.9892689647848,0,-4.31008357009016,0,0
149712.159988032,131,0.805966467854298,1,0,0.264283044750845,1,7.04268295663443,0,0
149712.159988032,132,-1.8027019515257,1,1,-3.21511798552418,1,-2.88302648839014,0,0
149712.159988032,133,1.13078518117688,0,1,-1.30780204399572,0,2.67278312962364,0,0
149712.159988032,134,0.35825633280678,0,1,-0.26772932024067,0,2.55122121841394,0,0
149712.159988032,135,0.849555976053613,1,1,1.33785263428424,1,3.01632508058382,0,0
149712.159988032,136,0.139908250152979,0,0,1.31593156078395,0,1.07505543935039,0,0
149712.159988032,137,0.0888144960899934,1,0,0.401293024637201,0,3.93628909482715,0,0
149712.159988032,138,-0.770246787095725,0,0,-0.2502476096359,0,4.742493453148,0,0
149712.159988032,139,1.008733192597,1,1,1.23338600086967,0,1.38745222413638,0,0
