"seed","id","X","Z","A1","Y1","A2","Y2"
24481.6566872343,1,1.5648376372385,1,0,0.929171216757737,1,5.24303326423902
24481.6566872343,2,0.132776465644628,0,1,-0.899590805841127,1,5.53545377656824
24481.6566872343,3,0.631027222596952,1,1,-0.36201000444927,0,7.16401169617448
24481.6566872343,4,1.65047269311413,1,0,1.15260854727891,1,4.91119470501023
24481.6566872343,5,0.468655757687405,0,1,-0.0758278402419327,0,4.07634753925907
24481.6566872343,6,-0.683943582176035,0,1,0.393227995029165,1,4.54676282392898
24481.6566872343,7,0.812822876541745,1,1,0.485872478215074,0,3.80418322065414
24481.6566872343,8,2.21723720588873,1,0,2.03973274980037,0,-2.52589420668596
24481.6566872343,9,0.847946468025967,1,0,0.52518659685025,1,4.91779391523159
24481.6566872343,10,-0.183885281638195,0,1,-0.354830010656336,0,3.14326331039609
24481.6566872343,11,-0.252129065505298,0,1,-0.289023414405539,0,3.89657344851288
24481.6566872343,12,-1.28420985865035,0,1,-2.03446351244177,1,2.13356861409287
24481.6566872343,13,1.5890595031678,0,0,1.27543696460001,0,-0.847657476065878
24481.6566872343,14,1.35508877505178,1,1,0.548396988529069,0,3.30910569526294
24481.6566872343,15,0.707916223176108,1,0,2.34450341173074,1,-1.28874458052116
24481.6566872343,16,0.639645225817992,0,1,-0.876452684440245,0,2.81068863326226
24481.6566872343,17,-0.812468046266925,0,0,-1.12753087150131,1,5.31012433788309
24481.6566872343,18,0.854377714760574,1,0,1.05969369317571,1,4.79886889215564
24481.6566872343,19,-1.11507298994231,0,0,-1.90788299616251,0,0.861359139488684
24481.6566872343,20,0.744250950423757,0,0,0.420664997687473,0,2.62078528643737
24481.6566872343,21,-0.714975715114544,0,1,-2.54289718787967,0,-1.47860090644677
24481.6566872343,22,0.428275802957751,0,1,-0.857157582994726,1,4.18184314785198
24481.6566872343,23,0.277470573323226,0,0,2.78601966873573,1,-4.86597415279629
24481.6566872343,24,0.248821223377958,1,0,0.25444372967466,0,4.21206675658491
24481.6566872343,25,-1.33358485718407,0,1,-2.03474593724987,0,1.32840021116749
24481.6566872343,26,-1.44260838742115,1,0,-0.407874171972294,0,3.58258499319607
24481.6566872343,27,0.0980572530099216,0,1,-0.0909593837262044,0,3.46110991606655
24481.6566872343,28,0.661570915160315,0,1,0.233743264995054,0,2.8132812762562
24481.6566872343,29,-2.38756644664363,1,1,-3.75509200297165,0,-6.75659143418673
24481.6566872343,30,1.09194874624008,0,0,-0.937241312028885,0,4.60778575920697
24481.6566872343,31,1.29477918293049,1,1,1.98313764085665,1,0.151835612775098
24481.6566872343,32,0.633711006172168,1,1,-0.868341732387613,0,4.77398191907586
24481.6566872343,33,-0.162352666510938,0,1,-0.753148997516061,0,3.32908102458024
24481.6566872343,34,0.424758055527228,0,0,0.215413849801477,0,1.46484856896405
24481.6566872343,35,-0.23738311127977,1,1,-1.56456978626439,0,3.58951596140538
24481.6566872343,36,-0.333695500189254,0,1,-2.16697154755167,1,3.84298355234041
24481.6566872343,37,1.13610524062437,0,0,1.05243238152925,1,3.94520107944541
24481.6566872343,38,-0.456625159337223,1,1,0.863541564944498,1,4.79091566774924
24481.6566872343,39,-0.455388838793875,1,1,-0.629629498555837,1,5.80601016289696
24481.6566872343,40,-0.602117092138291,0,1,-1.54588686018688,1,3.57740357813217
24481.6566872343,41,-1.57207645314359,0,1,-2.08274280685484,1,2.87308368892593
24481.6566872343,42,0.227745766366456,0,0,0.790404819892033,1,2.28582079763504
24481.6566872343,43,-0.71043299846284,0,1,-1.12773066786985,1,4.12219369407676
24481.6566872343,44,-0.229448335945559,0,1,-2.2831820965715,1,2.09329582661802
24481.6566872343,45,0.0472516829381699,1,1,1.01192320068793,1,2.95882141038314
24481.6566872343,46,0.304823640744059,1,0,1.95049465452649,0,-1.16750295185083
24481.6566872343,47,0.665225963613876,0,0,0.601902792726683,1,3.22281342889205
24481.6566872343,48,0.122344005933467,0,0,0.298784423520646,1,4.24779067303483
24481.6566872343,49,0.654220879075035,1,1,-0.291420488086305,1,5.97412249310949
24481.6566872343,50,-0.266757989707455,1,0,-0.435353097761943,0,4.19219971739061
24481.6566872343,51,1.20288955427377,1,0,3.50753424631502,0,-11.5775993167503
24481.6566872343,52,-0.040767994376985,1,0,1.18880800390136,0,2.876169789087
