"seed","id","X","Z","A1","Y1","A2","Y2"
331368.660496689,1,0.534178465689696,0,0,0.217773154184485,0,3.12131681241324
331368.660496689,2,-0.5489267585432,1,1,-0.578440684429725,0,4.22603662811696
331368.660496689,3,0.960030982984505,0,0,-0.87655740100497,1,3.46774344757688
331368.660496689,4,-0.562811650103966,1,1,-0.566760574147842,0,6.39602994014305
331368.660496689,5,1.30619863576984,0,0,-0.421449591421458,1,5.50094848127063
331368.660496689,6,0.111754194318259,0,0,-0.0729884909941801,1,5.69812252612869
331368.660496689,7,1.32554595685713,0,1,-0.905991792664167,1,5.51016453885015
331368.660496689,8,0.545317390366364,0,0,0.71322718455167,1,4.45816653444099
331368.660496689,9,-1.85287198606785,1,1,-1.9797774266829,1,5.45276850360893
331368.660496689,10,0.182270470620505,1,0,-1.51379827950082,0,3.09147211705833
331368.660496689,11,-1.27669938994827,0,1,-2.03984813837382,0,0.845696932905344
331368.660496689,12,-0.272009560000026,0,0,-0.0734689612484054,1,5.68868699889264
331368.660496689,13,-0.937906186418307,1,0,-0.0620704928501971,0,3.4454849023347
331368.660496689,14,-0.0469270834028636,0,1,-1.7121220698255,1,3.91292568378244
331368.660496689,15,-0.1854323431617,1,0,0.9513348537934,0,1.97136844740282
331368.660496689,16,-0.377155682365229,0,0,-1.05508294225319,1,5.62565972317855
331368.660496689,17,-0.901054162107496,1,0,0.446897543953194,0,4.45717726015148
331368.660496689,18,-0.471882494745558,1,1,-1.55455950784333,0,3.36290787396097
331368.660496689,19,1.38708886784859,1,0,1.91487683855773,0,-1.33047779362204
331368.660496689,20,0.042826770975507,1,0,1.51099061332569,1,2.43537690438154
331368.660496689,21,-1.30661126490163,1,1,-2.9573245105807,1,-0.536387278302857
331368.660496689,22,-0.160674582055666,1,1,-1.81578330152156,1,4.72896755043116
331368.660496689,23,-0.37251163052356,1,1,-1.52717134200931,0,3.25279951270693
331368.660496689,24,-0.270775108250104,0,1,-2.1407261470929,1,3.15904486087856
331368.660496689,25,0.907915830816127,1,0,1.10140139974227,0,4.21909762487437
331368.660496689,26,-0.593368146922564,0,1,-2.61525805049395,0,-1.74622261736767
331368.660496689,27,1.3788194028823,0,0,1.61588729399631,1,-0.632541848911398
