"seed","id","X","Z","A1","Y1","A2","Y2"
351437.702904605,1,0.464940125866975,1,1,0.478768559383097,1,5.69310223908568
351437.702904605,2,-0.806624107431224,0,0,0.109884066221758,1,5.52208485766026
351437.702904605,3,-0.840380236535505,1,1,-2.2198875639264,0,3.49853418219781
351437.702904605,4,-2.54638087563314,1,1,-1.65535438679094,0,4.15330448290018
351437.702904605,5,-0.219683686726937,0,0,0.173859029797965,0,3.79676497225088
351437.702904605,6,-0.655337745240094,1,0,-3.24313408546502,0,-3.49025619226033
351437.702904605,7,1.98741797000868,0,1,0.162686913068071,1,3.24195091203294
351437.702904605,8,0.0575146965410624,1,0,0.0131063539553049,0,3.85758718655502
351437.702904605,9,-0.599338633306735,0,1,-1.57743459785867,1,3.17034041745224
351437.702904605,10,0.731655548519716,1,0,1.86849147740588,1,1.53471573377721
351437.702904605,11,-0.238617761782493,0,1,0.187940465552114,1,4.91987295536075
351437.702904605,12,-0.105480494288102,0,1,0.621103821873534,0,2.88885974399894
351437.702904605,13,0.771776337831745,0,0,-0.109189375006604,1,7.10350803807515
351437.702904605,14,-0.769441715936179,0,1,-1.44879358150011,0,2.60843454834796
351437.702904605,15,-1.02658194329949,1,1,0.042036275563631,0,2.86961684823169
351437.702904605,16,0.29327546200159,1,1,2.03922812053641,0,-2.38057656501244
351437.702904605,17,0.105989882449866,0,0,0.362514504864973,0,2.04183764293823
351437.702904605,18,-1.59961110419027,0,1,-0.160883957265611,0,4.55731583818637
351437.702904605,19,-0.332854946674068,0,0,0.259518782351824,0,3.67175567070552
351437.702904605,20,-0.68336738067288,1,1,-2.71453762721768,0,0.624402804374516
351437.702904605,21,2.22316464275502,0,1,0.904086656545322,1,4.17706176044551
351437.702904605,22,1.18433461244716,1,0,2.10446362924595,1,-2.41210827379231
351437.702904605,23,0.906467512840782,0,0,0.565529740795719,0,2.08946714439169
351437.702904605,24,0.195764210977083,1,0,2.0016021992964,1,0.110701822627891
351437.702904605,25,2.26341421358932,0,1,-0.213791894554243,1,4.88094523669727
351437.702904605,26,-0.579058885747195,1,0,2.84110256178441,0,-7.2395602490136
351437.702904605,27,-3.2371966966347,1,1,-3.21502818445606,0,-2.92330060743415
351437.702904605,28,0.768099634110188,0,1,1.55559602680336,1,1.18749598463494
351437.702904605,29,-1.85263547757019,0,1,-2.22437578766045,0,1.40551854216006
351437.702904605,30,-2.52386618497557,0,0,-1.60490800861977,1,3.26784855470489
351437.702904605,31,0.441495859531453,1,1,-1.27739419537048,1,6.72534252319869
351437.702904605,32,-1.59174679867349,0,1,-2.19665319718052,0,0.356677702506673
351437.702904605,33,0.193145786993959,1,1,0.472720253732886,0,2.85410716749179
351437.702904605,34,-0.425489324004204,0,0,-1.12737518042733,1,5.11811355578008
351437.702904605,35,1.76223483855064,0,0,1.59947883306132,0,-0.724822981529502
351437.702904605,36,-0.276639881301854,1,0,-0.0593009363072695,1,6.7149635427409
351437.702904605,37,1.22125524911037,1,1,-0.930758888302596,1,5.61975129142564
